tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2677,39:49.6,24:26.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,42117,Customer,1992,2
2670,39:54.4,24:24.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,42146,Customer,1993,2
362,40:22.9,46:25.7,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42374,Subscriber,1984,2
318,41:29.2,46:47.7,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,42286,Subscriber,1968,1
252,43:38.5,47:51.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42191,Subscriber,1991,1
302,45:54.2,50:56.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42421,Subscriber,1986,1
1060,46:41.7,04:22.7,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42435,Customer,1969,0
1056,46:48.8,04:25.2,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42370,Customer,1969,0
249,46:55.8,51:05.4,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,42106,Subscriber,1979,1
1230,46:56.8,07:27.1,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42347,Subscriber,1975,1
222,47:41.1,51:23.1,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,42172,Subscriber,1979,2
614,49:12.0,59:26.8,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,42504,Customer,1983,1
125,49:12.3,51:17.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42592,Subscriber,1972,1
202,51:12.0,54:34.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42270,Subscriber,1958,2
4304,51:53.9,03:38.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42305,Customer,1997,2
192,52:01.0,55:13.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,42138,Subscriber,1988,1
932,57:32.3,13:05.2,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42226,Subscriber,1988,1
915,57:48.2,13:03.3,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42590,Subscriber,1993,2
467,58:20.3,06:08.0,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42142,Subscriber,1980,1
412,59:00.2,05:52.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,42138,Customer,1987,2
273,01:39.1,06:12.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3638,Washington St,40.7242941,-74.0354826,42472,Subscriber,1983,2
260,02:28.5,06:49.0,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,42201,Subscriber,1989,1
322,03:35.8,08:58.3,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,42447,Subscriber,1974,2
674,03:38.6,14:53.2,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42470,Customer,1969,0
222,04:43.0,08:25.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42352,Subscriber,1957,1
979,05:40.3,21:59.9,3195,Sip Ave,40.7308971,-74.06391263,3639,Harborside,40.7192517,-74.034234,42578,Subscriber,1970,1
291,05:56.1,10:47.3,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42109,Customer,1987,1
192,06:37.9,09:50.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,42141,Subscriber,1982,1
1613,07:57.4,34:51.2,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,42231,Subscriber,1977,1
1618,08:17.1,35:16.0,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,42359,Customer,1969,0
278,10:01.1,14:39.4,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42389,Subscriber,1983,1
1179,11:44.8,31:24.6,3186,Grove St PATH,40.71958612,-74.04311746,3196,Riverview Park,40.7443187,-74.0439909,42175,Subscriber,1981,1
564,12:40.0,22:04.9,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,42435,Subscriber,1985,1
164,14:30.5,17:15.3,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42349,Subscriber,1975,1
621,14:38.6,25:00.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3273,Manila & 1st,40.72165072,-74.04288411,42595,Subscriber,1994,1
399,15:02.7,21:41.8,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42111,Subscriber,1989,1
2463,15:09.3,56:13.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42265,Subscriber,1960,1
585,15:10.4,24:56.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3273,Manila & 1st,40.72165072,-74.04288411,42448,Subscriber,1995,2
142,17:04.8,19:27.2,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42418,Subscriber,1984,1
197,18:56.2,22:13.9,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.7127742,-74.0364857,42425,Subscriber,1958,1
582,19:41.4,29:24.4,3694,Jackson Square,40.71113,-74.0789,3195,Sip Ave,40.7308971,-74.06391263,42600,Subscriber,1988,1
130,20:19.3,22:30.1,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42247,Subscriber,1975,2
1144,22:04.0,41:08.7,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42274,Customer,1969,0
1366,22:52.0,45:38.6,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42248,Subscriber,1986,2
243,24:20.6,28:23.8,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42325,Subscriber,1967,1
499,24:23.2,32:43.0,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,42133,Subscriber,1956,1
481,24:36.4,32:38.3,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,42141,Subscriber,1957,1
479,24:51.1,32:50.4,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42191,Subscriber,1977,1
4785,24:57.4,44:43.2,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42335,Customer,1969,0
4765,24:57.7,44:23.5,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42180,Customer,1969,0
189,27:03.0,30:12.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42525,Subscriber,1981,2
190,28:59.9,32:10.8,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,42226,Subscriber,1984,1
442,29:41.4,37:04.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42489,Subscriber,1985,2
608,34:32.9,44:41.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42623,Subscriber,1989,1
361,34:57.5,40:59.1,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42275,Subscriber,1994,1
99,36:16.2,37:56.0,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42313,Subscriber,1973,1
719,37:00.5,48:59.7,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42593,Subscriber,1984,1
333,37:03.0,42:36.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,42479,Subscriber,1981,1
231,38:27.9,42:19.5,3280,Astor Place,40.7192822,-74.07126188,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42482,Subscriber,1960,1
592,38:50.0,48:42.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42237,Customer,1986,1
581,38:57.3,48:39.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42362,Subscriber,1991,2
323,39:11.8,44:34.9,3220,5 Corners Library,40.73496102,-74.05950308,3209,Brunswick St,40.7241765,-74.0506564,42487,Subscriber,1963,1
922,39:42.3,55:05.2,3195,Sip Ave,40.7308971,-74.06391263,3184,Paulus Hook,40.7141454,-74.0335519,42196,Subscriber,1995,1
554,40:08.2,49:23.0,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42112,Subscriber,1988,1
990,40:22.4,56:52.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42452,Customer,1995,2
964,40:43.3,56:47.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42538,Customer,1994,2
528,41:42.6,50:30.6,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42577,Subscriber,1988,1
400,42:31.4,49:12.0,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42575,Customer,1991,2
785,43:16.8,56:22.0,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42181,Subscriber,1965,1
1389,43:47.8,06:57.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42274,Customer,1969,0
1151,45:50.1,05:01.6,3483,Montgomery St,40.71942,-74.05099,3210,Pershing Field,40.74267714,-74.05178863,42309,Subscriber,1979,2
205,46:21.1,49:46.6,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42563,Subscriber,1988,1
135,47:05.7,49:21.0,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,42450,Subscriber,1960,1
5011,47:28.5,11:00.1,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42428,Subscriber,1977,1
4981,47:52.8,10:54.4,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42415,Customer,1985,1
461,48:19.4,56:00.4,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3280,Astor Place,40.7192822,-74.07126188,42482,Subscriber,1960,1
1748,49:12.6,18:20.9,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42273,Subscriber,1959,1
2654,49:26.3,33:41.0,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978,-74.04963791,42619,Subscriber,1994,2
190,49:51.5,53:01.8,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,42286,Subscriber,1983,1
8615,50:05.6,13:41.1,3681,Grand St,40.71517768,-74.03768331,3205,JC Medical Center,40.71653978,-74.04963791,42550,Customer,1980,1
419,50:46.5,57:46.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3483,Montgomery St,40.71942,-74.05099,42281,Subscriber,1992,1
600,51:23.3,01:23.8,3194,McGinley Square,40.72533993,-74.06762213,3268,Lafayette Park,40.71346383,-74.06285852,42157,Subscriber,1986,1
890,53:20.5,08:11.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42614,Customer,1969,0
881,53:21.9,08:03.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42244,Subscriber,1986,1
472,53:56.2,01:48.6,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,42578,Subscriber,1994,1
484,54:00.1,02:04.7,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,42606,Customer,1969,0
159,54:22.0,57:01.9,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42257,Customer,1969,0
153,54:30.5,57:03.6,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42438,Customer,1969,0
1057,55:41.6,13:19.3,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,42424,Customer,1969,0
365,55:50.8,01:56.5,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42360,Customer,1969,0
208,55:54.5,59:22.9,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42364,Subscriber,1983,2
354,55:57.7,01:51.8,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42340,Subscriber,1995,1
513,57:15.8,05:49.5,3194,McGinley Square,40.72533993,-74.06762213,3278,Monmouth and 6th,40.72568548,-74.04879034,42373,Subscriber,1978,1
413,57:53.8,04:47.1,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333159,-74.04595256,42438,Customer,1987,2
324,58:07.5,03:31.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,42456,Subscriber,1981,1
256,59:54.7,04:11.0,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,42499,Subscriber,1988,2
589,00:09.1,09:58.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3279,Dixon Mills,40.72163014,-74.04996783,42450,Subscriber,1960,1
230,00:25.4,04:16.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42453,Subscriber,1987,1
605,00:27.8,10:32.9,3196,Riverview Park,40.7443187,-74.0439909,3269,Brunswick & 6th,40.72601173,-74.05038893,42127,Subscriber,1968,1
1050,00:53.0,18:23.9,3279,Dixon Mills,40.72163014,-74.04996783,3196,Riverview Park,40.7443187,-74.0439909,42536,Subscriber,1974,1
460,00:55.0,08:35.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,42508,Subscriber,1980,1
1045,01:02.5,18:27.8,3279,Dixon Mills,40.72163014,-74.04996783,3196,Riverview Park,40.7443187,-74.0439909,42493,Customer,1969,0
386,02:24.1,08:50.2,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,42205,Subscriber,1989,1
642,03:00.0,13:42.7,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548,-74.04879034,42120,Subscriber,1981,1
1550,03:05.2,28:56.1,3275,Columbus Drive,40.7183552,-74.03891444,3209,Brunswick St,40.7241765,-74.0506564,42580,Subscriber,1972,1
1333,03:16.4,25:29.9,3195,Sip Ave,40.7308971,-74.06391263,3268,Lafayette Park,40.71346383,-74.06285852,42421,Customer,1991,2
1242,03:19.4,24:01.9,3195,Sip Ave,40.7308971,-74.06391263,3268,Lafayette Park,40.71346383,-74.06285852,42264,Customer,1992,2
274,03:29.6,08:04.6,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,42315,Subscriber,1982,1
2468,06:06.5,47:14.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42364,Subscriber,1987,1
204,06:08.2,09:32.7,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42413,Subscriber,1985,1
2472,06:17.3,47:29.7,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42265,Subscriber,1987,2
656,06:56.1,17:52.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,42339,Subscriber,1970,1
1215,07:09.4,27:24.9,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,42429,Subscriber,1983,1
304,07:55.8,13:00.1,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42572,Subscriber,1984,1
512,08:18.7,16:51.6,3205,JC Medical Center,40.71653978,-74.04963791,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42136,Subscriber,1986,1
391,09:57.1,16:28.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42274,Customer,1969,0
208,10:10.4,13:38.6,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42262,Customer,1992,1
558,10:28.9,19:47.5,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42195,Subscriber,1995,2
470,11:02.7,18:52.7,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42482,Subscriber,1960,1
538,11:30.0,20:28.9,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42484,Subscriber,1972,1
527,11:43.4,20:31.3,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42214,Subscriber,1972,2
5705,12:06.6,47:11.7,3483,Montgomery St,40.71942,-74.05099,3192,Liberty Light Rail,40.7112423,-74.0557013,42442,Subscriber,1992,2
5679,12:28.5,47:08.5,3483,Montgomery St,40.71942,-74.05099,3192,Liberty Light Rail,40.7112423,-74.0557013,42182,Subscriber,1988,2
821,12:50.3,26:32.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,42577,Subscriber,1985,1
310,14:21.2,19:31.4,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42305,Subscriber,1997,2
228,14:35.0,18:23.3,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,42450,Subscriber,1975,1
441,15:13.6,22:35.3,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42141,Subscriber,1990,1
441,15:16.8,22:38.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3483,Montgomery St,40.71942,-74.05099,42112,Subscriber,1977,1
926,16:47.0,32:13.2,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42593,Subscriber,1980,2
2275,16:53.4,54:49.4,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,42445,Subscriber,1965,2
625,17:52.3,28:17.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3198,Heights Elevator,40.74871595,-74.0404433,42136,Subscriber,1986,1
2753,18:20.8,04:14.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42508,Customer,1989,2
2670,19:23.9,03:54.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42413,Customer,1989,1
148,20:07.1,22:35.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3270,Jersey & 6th St,40.72528911,-74.04557168,42621,Subscriber,1978,1
4862,22:16.2,43:19.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42303,Customer,1990,1
4867,22:24.6,43:32.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42325,Customer,1990,2
4655,23:20.9,40:56.5,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,42116,Customer,1969,0
4655,23:22.8,40:58.8,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,42233,Customer,1969,0
490,23:31.2,31:41.9,3483,Montgomery St,40.71942,-74.05099,3206,Hilltop,40.7311689,-74.0575736,42281,Subscriber,1992,1
373,24:19.9,30:33.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42484,Subscriber,1990,1
249,24:59.6,29:09.4,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42486,Subscriber,1991,1
766,25:13.4,38:00.4,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,42137,Subscriber,1982,1
805,27:25.4,40:50.4,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,42536,Customer,1989,1
800,27:27.2,40:47.3,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,42175,Customer,1987,1
447,28:07.6,35:35.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42408,Subscriber,1994,1
138,28:17.0,30:35.7,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,42418,Subscriber,1992,2
644,28:22.9,39:07.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42336,Subscriber,1992,1
4055,28:42.8,36:18.6,3198,Heights Elevator,40.74871595,-74.0404433,3184,Paulus Hook,40.7141454,-74.0335519,42149,Customer,1982,2
269,28:43.8,33:13.0,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,42446,Subscriber,1979,1
184,30:32.2,33:37.2,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42525,Subscriber,1978,1
862,35:20.3,49:42.7,3211,Newark Ave,40.72152515,-74.04630454,3220,5 Corners Library,40.73496102,-74.05950308,42168,Subscriber,1963,1
78,35:38.4,36:57.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,42184,Subscriber,1979,1
1009,37:00.0,53:49.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42141,Customer,1983,1
97,37:18.0,38:55.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42370,Customer,1969,0
971,37:38.3,53:49.6,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42275,Subscriber,1958,1
1752,37:41.7,06:54.5,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42327,Customer,1969,0
562,37:45.5,47:08.4,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,41406,Subscriber,1986,1
92,37:46.8,39:18.9,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,42497,Subscriber,1978,1
735,38:29.9,50:45.8,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,42619,Subscriber,1994,2
576,38:44.1,48:20.9,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,42117,Subscriber,1956,1
321,39:01.1,44:23.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42543,Subscriber,1971,2
918,39:18.0,54:36.7,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42577,Subscriber,1960,1
543,39:28.1,48:31.5,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,42456,Subscriber,1957,1
250,40:35.3,44:46.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42146,Subscriber,1988,1
249,40:36.9,44:46.4,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42313,Subscriber,1991,2
1768,40:43.7,10:12.0,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42273,Customer,1969,0
1489,40:49.1,05:39.0,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42400,Customer,1969,0
483,40:52.6,48:55.8,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42484,Subscriber,1990,1
1483,41:00.5,05:44.0,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42401,Customer,1969,0
448,41:58.3,49:27.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42536,Customer,1969,0
145,42:20.0,44:45.6,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42135,Subscriber,1992,2
661,43:12.1,54:13.9,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,42370,Subscriber,1989,1
252,44:01.2,48:13.7,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42336,Subscriber,1985,1
175,44:20.9,47:16.1,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42340,Subscriber,1979,1
400,45:03.5,51:43.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42269,Subscriber,1987,1
397,45:03.9,51:41.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42377,Customer,1969,0
1791,46:35.9,16:27.5,3199,Newport Pkwy,40.7287448,-74.0321082,3207,Oakland Ave,40.7376037,-74.0524783,42180,Subscriber,1991,1
187,47:06.2,50:14.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42349,Subscriber,1978,1
443,47:47.8,55:10.9,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,42306,Subscriber,1976,2
595,48:59.6,58:55.0,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42359,Subscriber,1990,2
597,51:47.3,01:45.2,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42431,Subscriber,1977,2
356,53:09.9,59:06.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42151,Subscriber,1990,1
118,53:16.4,55:15.1,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42135,Subscriber,1978,2
650,53:20.3,04:10.6,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42172,Subscriber,1979,2
